cnpj_basico;razao_social;endereco_completo;cep;ddd;tel;email;desc_porte;nomenclatura_natureza
57840534;NANA REPRESENTACOES ALIMENTICIAS LTDA;RUA JOAO MALAGUTI, 49 - JARDIM NOVO PLANALTO;19041315;18;96041951;TCSERVICOS2019@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
57844809;A EXCLUSIVA COLCHOES LTDA;RUA DOUTOR JOSE FOZ, 652 - CENTRO;19010041;18;97532604;AEXCLUSIVA.PP@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
57876024;PRUDENTE CONSULTORIA E TECNOLOGIA LTDA;AVENIDA DA SAUDADE, 910 - CIDADE UNIVERSITARIA;19050310;18;97313226;TUFFERYROMUALD85@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
57938233;MARO PELLEGRINI ARQUITETURA E INTERIORES LTDA;AVENIDA 1 A, 36 - PORTO MADERO RESIDENCE;19053857;18;39045285;CONTABIL@PRUDENTEC.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
57953961;NOBILIS ACADEMY & CONSULTING LTDA;RUA DENUNCIO DAVID, 107 - PARQUE IMPERIAL;19028215;18;39026466;ESCVIG@ESCRITORIOVIGILANTE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
57954072;MAYSA TULLI SERVICOS MEDICOS LTDA;RUA PROFESSOR DITAO, 108 - JARDIM PAULISTANO;19013770;18;32220037;ESCRITORIO.MEDBILL@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58012383;CABRAL DE MELO CORRETORA LTDA;RUA JOAO TROVANI, 86 - RESIDENCIAL BONGIOVANI;19028378;18;88181043;EFONSECA@BEIRARIOCONTABILIDADE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
58051003;BOHAC ANALISES TRIBUTARIAS LTDA;RUA EMILIO MORI, 426 - RESIDENCIAL;19015230;18;32226245;TH.ADV@OUTLOOK.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58056958;C A BATISTA LTDA;RUA NICOLA PERES PARRA, 76 - JARDIM BARCELONA;19025660;18;97290000;ARQUELEI@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58071786;RHG DA SILVA CONSTRUCAO CIVIL LTDA;RUA JOAO RAMOS, 106 - RESIDENCIAL CREMONEZI;19034769;18;88002876;RONALDOONORIOSILVA@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58104110;MARCIA MELO PSICOLOGIA LTDA;RUA FORTUNATO RIZZO, 504 - JARDIM MARACANA;19026310;18;39161488;CONTATO@VEIGAASSESSORIA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
58108123;RUA MODAS LTDA;RUA RIBEIRO DE BARROS, 283 - JARDIM AVIACAO;19020430;18;98103066;FLA_ISAAC@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58129352;MHP REPRESENTACOES LTDA;RUA GASPAR JONAS DE MORAES CORREIA, 53 - RESIDENCIAL BEATRIZ;19053789;18;32267777;ADMINISTRATIVO@OESTEPAULISTACONSULTORIA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
58129625;GMP ACABAMENTOS PERSONALIZADOS LTDA;AVENIDA CORONEL JOSE SOARES MARCONDES, 3518 - JARDIM BONGIOVANI;19050230;18;39171702;FINANCEIRO@VILLAREGIO.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
58149232;PEIXOTO DO NASCIMENTO SERVICOS MEDICOS LTDA;RUA PROFESSOR DITAO, 108 - JARDIM PAULISTANO;19013770;18;32220037;ESCRITORIO.MEDBILL@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58249609;LARISSA GALLI CLINICA MEDICA LTDA;RUA PROFESSOR DITAO, 108 - JARDIM PAULISTANO;19013770;18;32220037;ESCRITORIO.MEDBILL@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58303559;GFA SERVICOS MEDICOS LTDA;RUA TUIUTI, 90 - VILA MATHILDE VIEIRA;19050580;18;91694270;GAABRIELLA0405@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
55430593;J G GOMES NOGUEIRA SUPORTE TECNICO LTDA;RUA ARISTIDES PINTO SOARES, 332 - PARQUE BANDEIRANTES;19026220;18;97244234;JOAOGABRIEL.SVEEN@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58406728;PORTOLEZ KAWAMURA SERVICOS MEDICOS LTDA;RUA PROFESSOR DITAO, 108 - JARDIM PAULISTANO;19013770;18;32220037;ESCRITORIO.MEDBILL@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
18561946;MEWE - ARTIGOS PERSONALIZADOS LTDA;RUA PREFEITO FLORIVALDO LEAL, 235 - JARDIM ALTO DA BOA VISTA;19053370;18;32237732;FINANCEIRO@LOJAMEWE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
45127246;CARMINATTI SERVICOS ADMINISTRATIVOS LTDA;RUA QUINZE DE NOVEMBRO, 1608 - VILA DUBUS;19015060;18;96670580;CARMINATTIS12@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58471171;SOMA AGROTORNO LTDA;RUA CAPITAO ALBERTO MENDES JUNIOR, 1351 - VILA LIBERDADE;19050280;18;39045285;CONTABIL@PRUDENTEC.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
58507370;OPTICA CIABATTARI LTDA;AVENIDA CORONEL JOSE SOARES MARCONDES, 1150 - BOSQUE;19010080;18;33111665;LEGAL@ORCAERAZAOCONTABILIDADE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
58515781;L C L DA SILVA SERVICOS MEDICOS LTDA;RUA MATHILDE ZACHARIAS, 152 - PARQUE RESIDENCIAL SAO LUCAS;19025100;18;96065009;LARAC.LEONCIO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58522292;R & F STORE LTDA;RUA DOUTOR ALBERTINO SOBRADO, 668 - JARDIM BONGIOVANI;19050380;18;97482024;MPRC.ASSESSORIA@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58565802;MARTINI VET LTDA;RUA PROFESSOR DITAO, 108 - JARDIM PAULISTANO;19013770;18;32220037;ESCRITORIO.MEDBILL@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58583999;FARIUM IMOVEIS LTDA;AVENIDA MANOEL GOULART, 505 - VILA NOVA;19010270;18;96772042;TATI.T.DACRUZ@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58805753;PRIME MULTISTORES COMERCIO ELETRONICO LTDA;AVENIDA JOSE PEREIRA JUNIOR, 394 - CONJUNTO HABITACIONAL EME ANTONIO PIOCH FONTOLAN;19062270;18;91313539;PRIMEMULTISTORES@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58861398;VANILTON IMPERMEABILIZACAO LTDA;RUA ELZA FERNANDES CASTILHO, 485 - RESIDENCIAL PARQUE DOS GIRASSOIS;19062345;18;97416620;VANILTONGOMESLEAL@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58861726;LOCUS SANA FISIOTERAPIA E SAUDE INTEGRATIVA LTDA;RUA INDIANA, 69 - VILA BOSCOLI;19014200;18;32691133;CPAULISTA@ESCRITORIOPAULISTA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
44817345;VINICIUS HERBET SERVICOS MEDICOS LTDA;RUA JOAQUIM MARQUES RODRIGUES, 32 - PARQUE RESIDENCIAL ARAKI;19061133;18;96566860;VINICIUSHERBET@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58974664;JRCO CLINICA MEDICA LTDA;RUA ANGELO ROTTA, 211 - JARDIM PETROPOLIS;19060420;18;32225785;JOPAMA@TERRA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
47197122;CONSTRUTORA & INCORPORADORA EFFORI LTDA;RUA JOAO GOETZ, 713 - VILA GUAIRA;19061460;11;23234141;CONSTRUTORAEFFORI@GRUPOAMASOLUCOES.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
52898597;MIST PERFUMARIA E PRODUTOS DE BELEZA LTDA;RUA RIBEIRO DE BARROS, 584 - JARDIM AVIACAO;19020430;18;91270653;LIGIAMARIAFRUCTUOZO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59065835;SERVICOS ODONTOLOGICOS ISABELA ARIANE GARCIA MARACCI LTDA;RUA ARISTIDES PINTO SOARES, 410 - PARQUE BANDEIRANTES;19026220;31;31574306;CADASTRO@SINAXYSCONTABILIDADE.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59071541;CRS TECH SERVICOS ESPECIALIZADOS EM TELEFONIA E INFORMATICA LTDA;RUA SARGENTO FIRMINO LEAO, 126 - VILA MARCONDES;19031130;18;97581782;CRSTECH@OUTLOOK.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59075217;AMARE CENTRO CLINICO DE OSTEOPATIA E FISIOTERAPIA LTDA;RUA DOZE DE OUTUBRO, 1265 - VILA DO ESTADIO;19015090;18;81976918;REGIANECOISSI@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
40591681;STAY SAFE CONSTRUTORA & INCORPORADORA LTDA;RUA JOAO GOETZ, 713 - VILA GUAIRA;19061460;11;23234141;COMERCIAL@GRUPOAMASOLUCOES.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
59154928;F S LIDERANCA LTDA;RUA RISICK BUCHALLA, 41 - JARDIM DOS PIONEIROS;19050320;18;32220304;LUCIANA@CONDUTA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59165823;WHITE HOUSE CGI STUDIOS LTDA;RUA ORLANDO MUNGO, 496 - RESIDENCIAL SAO PAULO;19026834;65;99874567;RENATA@REEMBALARREP.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59247554;L. V. PIZZARIA BAMBINA LTDA;AVENIDA COMENDADOR ALBERTO BONFIGLIOLI, 2243 - JARDIM ITAIPU;19063390;18;32234622;LEGALIZACAO@RF360.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59251962;TARIFA SERVICOS & CONSULTORIA LTDA;RUA DOUTOR GURGEL, 431 - CENTRO;19010020;18;96700999;TARIFAJANAINA@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59254424;MESCOLOTI SERVICOS MEDICOS LTDA;RUA DAS ARVORES, 340 - JARDIM JOAO PAULO II;19061368;18;81733636;CAROLINA.MESCOLOTI@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59273630;GA UNIFORMES LTDA;AVENIDA BRASIL, 2206 - JARDIM BELA DARIA;19013001;18;21041198;ESCLIDER@ESCLIDER.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59297644;GONCALVES VENDAS E PRESTACAO DE SERVICOS LTDA;RUA LUIZ ANDRE, 876 - PARQUE CEDRAL;19067370;18;81889798;JTDSERVICOS2025@OUTLOOK.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58941604;PIT STOP IMPORTS LTDA;RUA MERCURIO, 248 - PARQUE JABAQUARA;19033510;18;97389847;RODRIGUESROBERTO9615@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59329701;REMOR ALVES SERVICOS MEDICOS LTDA;RUA PROFESSOR DITAO, 108 - JARDIM PAULISTANO;19013770;18;32220037;ESCRITORIO.MEDBILL@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59408217;SOUZA REPRESENTACAO DE ARTIGOS DE OTICA LTDA;RUA THOMAZ RUIZ, 100 - CONJUNTO HABITACIONAL ANA JACINTA;19064335;18;32219878;FOCUSCON@TERRA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59435018;TC EXPRESS PRESIDENTE PRUDENTE I SERVICOS DE ENTREGAS LTDA;RUA SIQUEIRA CAMPOS, 679 - CENTRO;19010061;11;55631961;FISCAL@CRUZEGOMES.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
59627309;GFC LOCADORA DE VEICULOS LTDA;RUA VICENTE PAULO DA SILVA, 45 - JARDIM JEQUITIBA;19067690;18;21041198;ESCLIDER@ESCLIDER.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59258894;RIFANE E-COMERCE MATERIAIS HIDRAULICOS LTDA;RUA ELIAS CESCO, 245 - VILLAGE DAMHA PRESIDENTE PRUDENTE;19053731;18;39026466;ESCVIG@ESCRITORIOVIGILANTE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59677284;FERNANDO ZORATO JUNQUEIRA FRANCO ENGENHARIA LTDA;RUA ANTONIO CARLOS DE ARO, 101 - RESIDENCIAL SAO PAULO;19026832;18;96799394;CONTABILIDADE.PP@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59713624;CIRCUITO PRESIDENTE LTDA;RUA SIQUEIRA CAMPOS, 1545 - VILA ROBERTO;19013030;11;24849300;MARCO@CIRCUITOCINEMAS.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59742027;NACIONAL ADESIVOS E ETIQUETAS LTDA;RUA HENRIQUE FARINELLI, 268 - JARDIM ITAPURA;19042210;18;32237133;NACIONALADESIVOS@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59530272;GRB CONSULTORIA E SOLUCOES LTDA;RUA JOSINO GUERNER, 67 - VILA CLAUDIA GLORIA;19015660;18;91527070;GRBCONSULTORIAESOLUCOES@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59790750;RL COMUNICACAO VISUAL E FOTO LTDA;RUA ERNESTO BROGIATTO, 182 - JARDIM BALNEARIO;19065520;18;32711000;ESCRITORIOZERONALDO@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59858240;CENTER CLINICA - SERVICOS MEDICOS LTDA;RUA MARREY JUNIOR, 360 - JARDIM BONGIOVANI;19050390;18;39045285;CONTABIL@PRUDENTEC.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
59859409;AMARAL & BALSALOBRE EMPREENDIMENTOS IMOBILIARIOS LTDA;AVENIDA DA SAUDADE, 627 - CIDADE UNIVERSITARIA;19050310;18;32216942;PARATI@PARATICONTABILIDADE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59880330;G.M.G LOGISTICA LTDA;RUA RONALDO BORGES CARVALHO, 350 - JARDIM PARAISO;19045087;18;88169841;GUCERVANTES@OUTLOOK.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59886289;CLINICA ENTRELACOS DE PRESIDENTE PRUDENTE LTDA;RUA SETE DE SETEMBRO, 2038 - VILA DO ESTADIO;19015080;44;99102746;DEBORAMMGBAGON@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59979123;DZM MED EDUCA LTDA;AVENIDA ONZE DE MAIO, 2137 - JARDIM JOAO PAULO II;19061360;18;39172075;LEGALIZACAO@DELLICAMPOS.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59979464;ROGERIO LAURENTINO ALVES LTDA;RUA PRUDENTE DE MORAIS, 1051 - PARQUE SAO JUDAS TADEU;19023340;18;97477618;RONELAVAJATO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60004994;CRM ADMINISTRACAO E COBRANCAS LTDA;RUA JOSE ALBERTONI, 262 - JARDIM TROPICAL;19063300;18;39094912;MENDONCA_CESAR@HOTMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
60044265;JULIANA DE MORAES AFONSO LTDA;RUA JOAQUIM NABUCO, 599 - CENTRO;19010071;18;39161488;CONTATO@VEIGAASSESSORIA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
60049781;ST CHOPP COMERCIO E SERVICOS DE REFRIGERACAO LTDA;RUA MANOEL RODRIGUES MAIA, 393 - PARQUE RESIDENCIAL FUNADA;19068030;19;84181158;WFCONTABILIDADE2025@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
60085278;ATARASSI SERVICOS ADMINISTRATIVOS LTDA;RUA JOAQUIM SEBASTIAO SOBRINHO, 357 - PARQUE RESIDENCIAL FRANCISCO BELO GALINDO;19097630;11;30033003;LRATARASSI@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
48400843;JOYA IT SOLUTIONS SUPORTE LTDA;AVENIDA ANTONIO CANHETTI, 201 - JARDIM CAMBUY;19061545;11;96522626;RAFAEL.APFSANTOS@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60137243;G. NOVAIS VALENTINI SERVICOS MEDICOS LTDA;RUA PROFESSOR DITAO, 108 - JARDIM PAULISTANO;19013770;18;32220037;ESCRITORIO.MEDBILL@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60481019;NAB INSTRUCAO E TREINAMENTOS LTDA;RUA CARMEN MONTEIRO DE BARROS, 160 - CONJUNTO HABITACIONAL ANA JACINTA 2500 CASAS;19064490;18;39085857;CONTABIL@BARALDOCONTABILIDADE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
60498539;ANIELY OLIVEIRA SILVA LTDA;RUA NACOES UNIDAS, 622 - VILA IOLANDA;19013330;18;32233812;LEGAL@VALTERCAMPOS.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
60507678;CLINICA VITALIA LTDA;RUA JOAO GOETZ, 916 - VILA GUAIRA;19061460;18;96512606;CLARACOELHO2606@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60519558;AUTHECORA ADMINISTRACAO E PARTICIPACOES LTDA;RUA ANTONIO CARLOS FONTOURA DA SILVA-DR VEREADOR, 71 - PARQUE RESIDENCIAL DAMHA III;19053826;18;39045285;CONTABIL@PRUDENTEC.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
60585127;LA BOCA PARRILLA LTDA;RUA CLIMERIO-PROF, 154 - JARDIM ITAIPU;19063240;18;32225785;JOPAMA@TERRA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
60665194;NACIONAL GAS PRESIDENTE PRUDENTE LTDA;RUA DONATO BARBATO, 137 - ROTTA DO SOL;19072002;38;98343891;MULTCONTAS@YAHOO.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
60683420;INNOV7 TAX LTDA;RUA DORALICE APARECIDA BATISTA DE MELLO, 70 - PORTO MADERO RESIDENCE;19053871;18;32030096;JOAO.ZANATTA@JZADV.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
57205232;ISABELLA BRAGA DE MELLO LTDA;RUA PAULO LIMA CORREA, 30 - BOSQUE;19010150;18;88074110;DANY.B.CAVIOLLA@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60697030;MECANICA PRUDENTE LTDA;AVENIDA BRASIL, 3147 - VILA INDUSTRIAL;19013002;18;88009778;TAYLA-NILESSA@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60711709;ANGIOVITTA SERVICOS MEDICOS LTDA;AVENIDA DA SAUDADE, 910 - VILA MATHILDE VIEIRA;19050310;18;91328908;RAMA.B.NUNES@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60754880;F L C CLINICA MEDICA LTDA;RUA MARIA FERNANDES, 328 - JARDIM ALTO DA BOA VISTA;19053390;18;33111665;RAZAOSERVICOSADM@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60815587;TEMPERUM LTDA;AVENIDA ANDELSON RIBEIRO, 356 - TERRA NOVA;19068125;18;32235737;CONTATO@ALIANCACONTABIL.NET;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
60872361;LIMA SOLUCOES LTDA;RUA NELSON BOTOSSO, 257 - PARQUE RESIDENCIAL NOSAKI;19070110;18;81046665;LIMASOLUCOESPO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60932543;M RODRIGUES ARAUJO BERTOLINI ENGENHARIA LTDA;RUA RUI BARBOSA, 1736 - VILA SANTA HELENA;19015001;18;97147014;MATHEUS_BERTOLINI@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
57531331;AGROPECUARIA PIKISKENI LTDA;AVENIDA JOAQUIM CONSTANTINO, 1880 - VILA FORMOSA;19050220;18;96790109;AGROPECUARIAPIKISKENI@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61017558;RENOVE AUTO CENTER LTDA;AVENIDA MANOEL GOULART, 3714 - SEM DENOMINACAO I;19060000;18;32234541;AUTOCENTER@RENOVE.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
61083673;BEEASY GARANTIDORA DE LOCACAO LTDA;AVENIDA PAULO RIBEIRO, 520 - RESIDENCIAL VISTA DO VALE;19063841;18;21041198;ESCLIDER@ESCLIDER.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
61084932;ETIAM STORE LTDA;RUA NEUZA TEREZINHA JORGE MUNTOREANU, 731 - PARQUE RESIDENCIAL DAMHA IV;19014000;18;97909646;ETIAM-STORE@OUTLOOK.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61139217;GERSON HISAO SUMIDA SERVICOS MEDICOS LTDA;RUA REMIGIO MAZZUCHELLI, 158 - JARDIM AQUINOPOLIS;19061120;00;10000000;;ME - Micro Empresa;Sociedade Empresária Limitada
61167662;KALIANE A LIMA PILON LTDA;AVENIDA CORONEL JOSE SOARES MARCONDES, 3700 - JARDIM BONGIOVANI;19050230;18;81674030;KALIANE.PILON@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61235344;TIAGO E LUCAS SERVICOS PESSOAIS LTDA;RUA THEREZA MATHEUS PARDO, 411 - BRASIL NOVO;19034665;18;96347248;LUCASBEIRIGO50@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61307300;BAR BQ RESTAURANTE LTDA;AVENIDA QUATORZE DE SETEMBRO, 1160 - JARDIM PAULISTANO;19014000;18;32220304;CONTATO@CONDUTA.COM.B;ME - Micro Empresa;Sociedade Empresária Limitada
61327766;RIJOB SERVICOS MEDICOS LTDA;RUA SANTO CREPALDI, 233 - VILA IOLANDA;19013360;18;32220304;CONTATO@CONDUTA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
44663328;ELLO PRODUTOS AGRICOLAS LTDA;AVENIDA JOAQUIM CONSTANTINO, 2290 - JARDIM SAO LUIZ;19061000;17;97820670;ELLOAGRO@ELLO.AGR.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
61374066;VERON E KITAGUTI LTDA;AVENIDA JOAQUIM CONSTANTINO, 2102 - JARDIM SAO LUIZ;19050220;18;96590051;MARCIOVERON@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
27798020;RODRIGUES & MONTINI SUPERMERCADOS LTDA;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, 3915 - JARDIM MARACANA;19026655;18;32631081;ATLANTICOCONTABILIDADE@UOL.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
45752077;AVIVATA LTDA;RUA CORIOLANO-REVERENDO, 868 - VILA PRUDENTE;19020500;18;81150262;AVIVATABR@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61471935;EEG SERVICOS DE COBRANCA E PREPARACAO DE DOCUMENTOS LTDA;RUA ANTONIO SILVESTRE, 3 - PARQUE DAS CEREJEIRAS;19061330;18;88068328;ELTONGARCIAPP@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61507377;BOCCHI ENGENHARIA E SERVICOS PREDIAIS LTDA;RUA JOSE FOZ-DOUTOR, 1959 - VILA PINHEIRO;19013011;18;81447279;DIRETORIA@BOCCHISOLUCOESPREDIAIS.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
61511276;RS REPROGRAMACAO E EQUIPAMENTOS LTDA;RUA MARIA BONGIOVANI MIRANDA, 36 - JARDIM NOVO BONGIOVANI;19026690;18;33001504;LUISACDENARIO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61559819;DANIEL BUONA LTDA;RUA INDIANA, 245 - VILA EUCLIDES;19015550;11;71929226;DANIELBUONA@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61708461;MLMTF LOJA DE VARIEDADES ONLINE LTDA;RUA PERFEITO BRASIL FOLINO, 419 - VILA YOLANDA;19013400;18;88256833;CVPSHOP@BOL.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
61730348;MKT DIRECT SERVICOS TECNOLOGICOS LTDA;RUA GABRIEL LESSA-DR, 64 - VILA LESSA;19020090;18;91339737;RENATOMORINIGOMES@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61853627;GDVPF INTERMEDIACAO DE NEGOCIOS LTDA;RUA ALBERT SCHEITZER, 950 - JARDIM BONGIOVANI;19050030;18;81000891;GUIDVPF@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61897210;GABRIELA MORETTI SANCHES SERVICOS MEDICOS LTDA;RUA PROFESSOR DITAO, 108 - JARDIM PAULISTANO;19013770;18;32220037;ESCRITORIO.MEDBILL@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
49173176;CLINICA REABILITAR E APRENDER MULT ABA LTDA;RUA LAGUNA, 379 - CIDADE UNIVERSITARIA;19050730;18;39011050;ATENDIMENTO@REABILITARAPRENDER.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
49182886;AL DOS SANTOS NET PECAS LTDA;RUA NACOES UNIDAS, 612 - VILA ARISTARCHO;19013330;18;91119319;ADRIANOLEITEIMPORTS@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
52977177;MILENA DE ALMEIDA BATISTA SERVICOS MEDICOS LTDA;RUA PROFESSOR DITAO, 108 - JARDIM PAULISTANO;19013770;41;88248454;ESCRITORIO.MEDBILL@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
56874783;MGF - CHURROS FOODTRAILER LTDA;RUA MARIA SCOTON BASSETE, 29 - CONJUNTO HABITACIONAL ALCIDES PEREZ VIDEIRA;19065150;18;91166590;GIOVANNAMESQUITA@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
54592005;CR PRIME REPRESENTACOES LTDA;RUA ALVINO GOMES TEIXEIRA, 435 - VILA FURQUIM;19030440;47;91614854;CRPRIMEREPRESENTACAO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59279256;MAGGI FERREIRA REPRESENTACOES LTDA;RUA OSVALDO DELFIM, 90 - PARQUE RESIDENCIAL MEDITERRANEO;19065120;18;97553248;LUCASMAGGI@OUTLOOK.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
55503887;M. F. SILVA LTDA;AVENIDA PAULO MARCONDES, 1256 - PARQUE RESIDENCIAL SAO MATHEUS;19025000;18;96568036;SST@SSHO.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
57688336;V.M.M. NEGOCIOS IMOBILIARIOS LTDA;RUA DORALICE APARECIDA BATISTA DE MELLO, 70 - PORTO MADERO RESIDENCE;19053871;18;32214314;DATACON@IFTNET.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
46413356;F. CASETTA CALDEIRA PROMOCAO DE VENDAS LTDA;RUA MARIA APARECIDA CUISSI CESCO, 431 - PARQUE RESIDENCIAL JARDINS;19025812;18;96867064;KZX@KZXDIGITAL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
